,MSqE,MAE,MAPE,R2,Accuracy,model,EC_Class,EC_ratio,EC_ratio-diff,EC_ratio-signed,EC_ratio-diff-signed,EC_intersection_union_sample,EC_intersection_union_all,EC_intersection_union_distance
104,0.09867431357486706,0.25003162414943825,-2431.1128918465265,0.11715511207427783,0.9487179487179487,Linear,0.4666666666666666,0.6563722282416987,0.24057039326295745,0.5465911714681319,0.0997195447176554,0.6014816998549152,0.6924902052073272,0.09074096023516219
105,0.09615462241230979,0.2458926073884832,-2637.4022534889377,0.1396989371228049,0.964102564102564,Linear,0.3166666666666667,0.6545755608915617,0.2472336102366403,0.5491475704377244,0.15188103878631326,0.601861565664643,0.697073506831096,0.08807407905385577
106,0.09672854550184462,0.2464057411911397,-2414.4048943700886,0.134564013480555,0.9589743589743589,Linear,0.36666666666666664,0.6468122196954442,0.25568874304892486,0.573001449621105,0.10820597917271944,0.6099068346582746,0.7139092410767824,0.08286101799899777
107,0.09595855299121114,0.2466385438408615,-2422.415122126262,0.14145318176686983,0.9589743589743589,Linear,0.3,0.6912561953018157,0.21415740680599002,0.5937228837776104,0.12053615920514846,0.6424895395397131,0.7422568940378635,0.07298884432174116
108,0.09927341212379184,0.24917759196086706,-2475.725613073631,0.1117949421159566,0.964102564102564,Linear,0.26666666666666666,0.6508446928745701,0.24816752193857838,0.536369469780063,0.10626110237654512,0.5936070813273167,0.6876417518038849,0.09293315337266275
109,0.0962368222853238,0.24832847461539856,-2530.4570347273375,0.1389634900236618,0.9589743589743589,Linear,0.21166666666666667,0.6576365010480741,0.2444898291698075,0.5344355253271458,0.1134874764595748,0.59603601318761,0.7014158500351948,0.08765053635548398
110,0.09834793796451069,0.25552918066670205,-2558.88412299447,0.12007521385870146,0.9487179487179489,Linear,0.21000000000000002,0.6779858796841097,0.2237288206775715,0.5634593297433645,0.10700573580848353,0.6207226047137371,0.6876122386572304,0.09572193020375735
111,0.09520855043022713,0.24539077922155034,-2465.9326679050546,0.14816349879779134,0.9487179487179487,Linear,0.5583333333333333,0.6416781946209822,0.26238772748038314,0.565074821293775,0.09177713945513175,0.6033765079573785,0.7028768090604913,0.08576520672265077
112,0.09926135532735413,0.24778622967969904,-2511.6867418750016,0.11190281498290817,0.9589743589743589,Linear,0.15,0.6591618862108553,0.24211594843146927,0.5510140451049654,0.1329951044820808,0.6050879656579103,0.6949787464856677,0.08981137293798579
113,0.09814423818136886,0.24661986045697715,-2351.8844150713767,0.12189772780081157,0.9487179487179487,Linear,0.2,0.6378139553685008,0.2592583828089132,0.5524979280135953,0.10633178270312119,0.595155941691048,0.6973026084586572,0.0882186509699935
114,0.09863938588972226,0.25021440662213856,-2359.960586870592,0.11746761212783789,0.9794871794871796,Linear,0.2,0.668601760029518,0.23323359865656326,0.5569564091078315,0.11879111778313843,0.6127790845686747,0.7087962371800423,0.08561254636365591
115,0.09653814456047613,0.24692141090729516,-2430.138235735963,0.1362675419030343,0.9692307692307691,Linear,0.13333333333333333,0.657434421825498,0.2471969005236453,0.5320716796858449,0.10788165764461675,0.5947530507556714,0.7062313099890893,0.0854953301049282
116,0.09678910453747272,0.24668971979325494,-2520.152911030242,0.13402218822649437,0.9435897435897436,Linear,0.475,0.6478100858127939,0.24827428451012284,0.563559899916956,0.11494217001987615,0.605684992864875,0.6970537678026695,0.08832308943056308
117,0.09848680410230223,0.2505207388700705,-2509.229393872976,0.11883277035528425,0.9435897435897436,Linear,0.2766666666666666,0.636357194879718,0.26022266038241565,0.5230481664979352,0.14694366064127698,0.5797026806888266,0.6801457878702626,0.09610520957142994
118,0.09752633391095296,0.24955568895880265,-2649.54466474804,0.1274261536555327,0.9692307692307693,Linear,0.1,0.625644798767153,0.2735650143450798,0.5131195550771738,0.12816544261218307,0.5693821769221634,0.6634087570262186,0.10197152538792223
119,0.09771905588643696,0.24730486159150294,-2502.0213969449205,0.12570185880429047,0.9487179487179487,Linear,0.21999999999999997,0.6750265046211047,0.22711500707922233,0.584688819712519,0.14699976206418727,0.6298576621668118,0.7220251256937342,0.08098453538910239
120,0.09388655741870339,0.24328027297294158,-2584.7528364207437,0.15999144803618923,0.964102564102564,Linear,0.15833333333333333,0.6711207896805816,0.23263022978359899,0.5712920458501644,0.11738830281282497,0.6212064177653731,0.7266936115148748,0.07720211977084483
